Id_es,Id_en
bufr4/3/07/071/40/012101,bufr4/3/07/071/40/012101
bufr4/3/07/071/41/008053,bufr4/3/07/071/41/008053
bufr4/3/07/071/42/004003,bufr4/3/07/071/42/004003
bufr4/3/07/071/43/008023,bufr4/3/07/071/43/008023
bufr4/3/07/071/44/012101,bufr4/3/07/071/44/012101
bufr4/3/07/071/45/008023,bufr4/3/07/071/45/008023
bufr4/3/07/071/46/007032,bufr4/3/07/071/46/007032
bufr4/3/07/071/47/002002,bufr4/3/07/071/47/002002
bufr4/3/07/071/48/008053,bufr4/3/07/071/48/008053
bufr4/3/07/071/49/004003,bufr4/3/07/071/49/004003
bufr4/3/07/071/50/011046,bufr4/3/07/071/50/011046
bufr4/3/07/071/51/008053,bufr4/3/07/071/51/008053
bufr4/3/07/071/52/004003,bufr4/3/07/071/52/004003
bufr4/3/07/071/53/004004,bufr4/3/07/071/53/004004
bufr4/3/07/071/54/004023,bufr4/3/07/071/54/004023
bufr4/3/07/071/55/007032,bufr4/3/07/071/55/007032
bufr4/3/07/071/56/013060,bufr4/3/07/071/56/013060
bufr4/3/07/071/57/013051,bufr4/3/07/071/57/013051
bufr4/3/07/071/58/004053,bufr4/3/07/071/58/004053
bufr4/3/07/071/59/008050,bufr4/3/07/071/59/008050
bufr4/3/07/071/60/008020,bufr4/3/07/071/60/008020
bufr4/3/07/071/61/102006,bufr4/3/07/071/61/102006
bufr4/3/07/071/62/008052,bufr4/3/07/071/62/008052
bufr4/3/07/071/63/008022,bufr4/3/07/071/63/008022
bufr4/3/07/071/64/008053,bufr4/3/07/071/64/008053
bufr4/3/07/071/66/013052,bufr4/3/07/071/65/004003
bufr4/3/07/071/67/007032,bufr4/3/07/071/66/013052
bufr4/3/07/072/1/004001,bufr4/3/07/071/67/007032
bufr4/3/07/072/2/004001,bufr4/3/07/072/1/004001
bufr4/3/07/072/3/004002,bufr4/3/07/072/2/004001
bufr4/3/07/072/4/004003,bufr4/3/07/072/3/004002
bufr4/3/07/072/5/004004,bufr4/3/07/072/4/004003
bufr4/3/07/072/6/004074,bufr4/3/07/072/5/004004
bufr4/3/07/072/7/004022,bufr4/3/07/072/6/004074
bufr4/3/07/072/8/008023,bufr4/3/07/072/7/004022
bufr4/3/07/072/9/010004,bufr4/3/07/072/8/008023
bufr4/3/07/072/10/010051,bufr4/3/07/072/9/010004
bufr4/3/07/072/11/007004,bufr4/3/07/072/10/010051
bufr4/3/07/072/12/010009,bufr4/3/07/072/11/007004
bufr4/3/07/072/13/007032,bufr4/3/07/072/12/010009
bufr4/3/07/072/14/012101,bufr4/3/07/072/13/007032
bufr4/3/07/072/15/002051,bufr4/3/07/072/14/012101
bufr4/3/07/072/16/004051,bufr4/3/07/072/15/002051
bufr4/3/07/072/17/012118,bufr4/3/07/072/16/004051
bufr4/3/07/072/18/004052,bufr4/3/07/072/17/012118
bufr4/3/07/072/19/012119,bufr4/3/07/072/18/004052
bufr4/3/07/072/20/013004,bufr4/3/07/072/19/012119
bufr4/3/07/072/21/012151,bufr4/3/07/072/20/013004
bufr4/3/07/072/22/007032,bufr4/3/07/072/21/012151
bufr4/3/07/072/23/014032,bufr4/3/07/072/22/007032
bufr4/3/07/072/24/008023,bufr4/3/07/072/23/014032
bufr4/3/07/072/25/004001,bufr4/3/07/072/24/008023
bufr4/3/07/072/26/004001,bufr4/3/07/072/25/004001
bufr4/3/07/072/27/004002,bufr4/3/07/072/26/004001
bufr4/3/07/072/28/004003,bufr4/3/07/072/27/004002
bufr4/3/07/072/29/004004,bufr4/3/07/072/28/004003
bufr4/3/07/072/30/004022,bufr4/3/07/072/29/004004
bufr4/3/07/072/31/007032,bufr4/3/07/072/30/004022
bufr4/3/07/072/32/008023,bufr4/3/07/072/31/007032
bufr4/3/07/072/33/013060,bufr4/3/07/072/32/008023
bufr4/3/07/072/34/004053,bufr4/3/07/072/33/013060
bufr4/3/07/072/35/008023,bufr4/3/07/072/34/004053
bufr4/3/07/072/36/102008,bufr4/3/07/072/35/008023
bufr4/3/07/072/37/008050,bufr4/3/07/072/36/102008
bufr4/3/07/072/38/008020,bufr4/3/07/072/37/008050
bufr4/3/07/073/1/307071,bufr4/3/07/072/38/008020
bufr4/3/07/073/2/307072,bufr4/3/07/073/1/307071
bufr4/3/07/074/1/301001,bufr4/3/07/073/2/307072
bufr4/3/07/074/2/004001,bufr4/3/07/074/1/301001
bufr4/3/07/074/3/004002,bufr4/3/07/074/2/004001
bufr4/3/07/074/4/301021,bufr4/3/07/074/3/004002
bufr4/3/07/074/5/007030,bufr4/3/07/074/4/301021
bufr4/3/07/074/6/007032,bufr4/3/07/074/5/007030
bufr4/3/07/074/7/112000,bufr4/3/07/074/6/007032
bufr4/3/07/074/8/031001,bufr4/3/07/074/7/112000
bufr4/3/07/074/9/004003,bufr4/3/07/074/8/031001
bufr4/3/07/074/10/004004,bufr4/3/07/074/9/004003
bufr4/3/07/074/11/004024,bufr4/3/07/074/10/004004
bufr4/3/07/074/12/102003,bufr4/3/07/074/11/004024
bufr4/3/07/074/13/008023,bufr4/3/07/074/12/102003
bufr4/3/07/074/14/012101,bufr4/3/07/074/13/008023
bufr4/3/07/074/15/008023,bufr4/3/07/074/14/012101
bufr4/3/07/074/16/004004,bufr4/3/07/074/15/008023
bufr4/3/07/074/17/004024,bufr4/3/07/074/16/004004
bufr4/3/07/074/18/013060,bufr4/3/07/074/17/004024
bufr4/3/07/074/19/013012,bufr4/3/07/074/18/013060
bufr4/3/07/074/20/013013,bufr4/3/07/074/19/013012
bufr4/3/07/076/1/301090,bufr4/3/07/074/20/013013
bufr4/3/07/076/2/004074,bufr4/3/07/076/1/301090
bufr4/3/07/076/3/004023,bufr4/3/07/076/2/004074
bufr4/3/07/076/4/008023,bufr4/3/07/076/3/004023
bufr4/3/07/076/5/010004,bufr4/3/07/076/4/008023
bufr4/3/07/076/6/010051,bufr4/3/07/076/5/010004
bufr4/3/07/076/7/007004,bufr4/3/07/076/6/010051
bufr4/3/07/076/8/010009,bufr4/3/07/076/7/007004
bufr4/3/07/076/9/007032,bufr4/3/07/076/8/010009
bufr4/3/07/076/10/012101,bufr4/3/07/076/9/007032
bufr4/3/07/076/11/002051,bufr4/3/07/076/10/012101
bufr4/3/07/076/12/004051,bufr4/3/07/076/11/002051
bufr4/3/07/076/13/012118,bufr4/3/07/076/12/004051
bufr4/3/07/076/14/004052,bufr4/3/07/076/13/012118
bufr4/3/07/076/15/012119,bufr4/3/07/076/14/004052
bufr4/3/07/076/16/013004,bufr4/3/07/076/15/012119
bufr4/3/07/076/17/008023,bufr4/3/07/076/16/013004
bufr4/3/07/076/18/012151,bufr4/3/07/076/17/008023
bufr4/3/07/076/19/007032,bufr4/3/07/076/18/012151
bufr4/3/07/076/20/102005,bufr4/3/07/076/19/007032
bufr4/3/07/076/21/008050,bufr4/3/07/076/20/102005
bufr4/3/07/076/22/008020,bufr4/3/07/076/21/008050
bufr4/3/07/076/23/014032,bufr4/3/07/076/22/008020
bufr4/3/07/076/24/014033,bufr4/3/07/076/23/014032
bufr4/3/07/076/25/008050,bufr4/3/07/076/24/014033
bufr4/3/07/076/26/008020,bufr4/3/07/076/25/008050
bufr4/3/07/076/27/102018,bufr4/3/07/076/26/008020
bufr4/3/07/076/28/008052,bufr4/3/07/076/27/102018
bufr4/3/07/076/29/008022,bufr4/3/07/076/28/008052
bufr4/3/07/076/30/007032,bufr4/3/07/076/29/008022
bufr4/3/07/076/31/008053,bufr4/3/07/076/30/007032
bufr4/3/07/076/32/004003,bufr4/3/07/076/31/008053
bufr4/3/07/076/33/012152,bufr4/3/07/076/32/004003
bufr4/3/07/076/34/008053,bufr4/3/07/076/33/012152
bufr4/3/07/076/35/004003,bufr4/3/07/076/34/008053
bufr4/3/07/076/36/012153,bufr4/3/07/076/35/004003
bufr4/3/07/076/37/008053,bufr4/3/07/076/36/012153
bufr4/3/07/076/38/004003,bufr4/3/07/076/37/008053
bufr4/3/07/076/39/008023,bufr4/3/07/076/38/004003
bufr4/3/07/076/40/012101,bufr4/3/07/076/39/008023
bufr4/3/07/076/41/008053,bufr4/3/07/076/40/012101
bufr4/3/07/076/42/004003,bufr4/3/07/076/41/008053
bufr4/3/07/076/43/008023,bufr4/3/07/076/42/004003
bufr4/3/07/076/44/012101,bufr4/3/07/076/43/008023
bufr4/3/07/076/45/008023,bufr4/3/07/076/44/012101
bufr4/3/07/076/46/007032,bufr4/3/07/076/45/008023
bufr4/3/07/076/47/002002,bufr4/3/07/076/46/007032
bufr4/3/07/076/48/008053,bufr4/3/07/076/47/002002
bufr4/3/07/076/49/004003,bufr4/3/07/076/48/008053
bufr4/3/07/076/50/011046,bufr4/3/07/076/49/004003
bufr4/3/07/076/51/008053,bufr4/3/07/076/50/011046
bufr4/3/07/076/52/004003,bufr4/3/07/076/51/008053
bufr4/3/07/076/53/004004,bufr4/3/07/076/52/004003
bufr4/3/07/076/54/004074,bufr4/3/07/076/53/004004
bufr4/3/07/076/55/004023,bufr4/3/07/076/54/004074
bufr4/3/07/076/56/007032,bufr4/3/07/076/55/004023
bufr4/3/07/076/57/013060,bufr4/3/07/076/56/007032
bufr4/3/07/076/58/013051,bufr4/3/07/076/57/013060
bufr4/3/07/076/59/004053,bufr4/3/07/076/58/013051
bufr4/3/07/076/60/008050,bufr4/3/07/076/59/004053
bufr4/3/07/076/61/008020,bufr4/3/07/076/60/008050
bufr4/3/07/076/62/102006,bufr4/3/07/076/61/008020
bufr4/3/07/076/63/008052,bufr4/3/07/076/62/102006
bufr4/3/07/076/64/008022,bufr4/3/07/076/63/008052
bufr4/3/07/076/65/008053,bufr4/3/07/076/64/008022
bufr4/3/07/076/66/004003,bufr4/3/07/076/65/008053
bufr4/3/07/076/67/013052,bufr4/3/07/076/66/004003
bufr4/3/07/076/68/007032,bufr4/3/07/076/67/013052
bufr4/3/07/077/1/004001,bufr4/3/07/076/68/007032
bufr4/3/07/077/2/004001,bufr4/3/07/077/1/004001
bufr4/3/07/077/3/004002,bufr4/3/07/077/2/004001
bufr4/3/07/077/4/004003,bufr4/3/07/077/3/004002
bufr4/3/07/077/5/004004,bufr4/3/07/077/4/004003
bufr4/3/07/077/6/004074,bufr4/3/07/077/5/004004
bufr4/3/07/077/7/004022,bufr4/3/07/077/6/004074
bufr4/3/07/077/8/008023,bufr4/3/07/077/7/004022
bufr4/3/07/077/9/010004,bufr4/3/07/077/8/008023
bufr4/3/07/077/10/010051,bufr4/3/07/077/9/010004
bufr4/3/07/077/11/007004,bufr4/3/07/077/10/010051
bufr4/3/07/077/12/010009,bufr4/3/07/077/11/007004
bufr4/3/07/077/13/007032,bufr4/3/07/077/12/010009
bufr4/3/07/077/14/012101,bufr4/3/07/077/13/007032
bufr4/3/07/077/15/002051,bufr4/3/07/077/14/012101
bufr4/3/07/077/16/004051,bufr4/3/07/077/15/002051
bufr4/3/07/077/17/012118,bufr4/3/07/077/16/004051
bufr4/3/07/077/18/004052,bufr4/3/07/077/17/012118
bufr4/3/07/077/19/012119,bufr4/3/07/077/18/004052
bufr4/3/07/077/20/013004,bufr4/3/07/077/19/012119
bufr4/3/07/077/21/012151,bufr4/3/07/077/20/013004
bufr4/3/07/077/22/007032,bufr4/3/07/077/21/012151
bufr4/3/07/077/23/014032,bufr4/3/07/077/22/007032
bufr4/3/07/077/24/008023,bufr4/3/07/077/23/014032
bufr4/3/07/077/25/004001,bufr4/3/07/077/24/008023
bufr4/3/07/077/26/004001,bufr4/3/07/077/25/004001
bufr4/3/07/077/27/004002,bufr4/3/07/077/26/004001
bufr4/3/07/077/28/004003,bufr4/3/07/077/27/004002
bufr4/3/07/077/29/004004,bufr4/3/07/077/28/004003
bufr4/3/07/077/30/004074,bufr4/3/07/077/29/004004
bufr4/3/07/077/31/004022,bufr4/3/07/077/30/004074
bufr4/3/07/077/32/007032,bufr4/3/07/077/31/004022
bufr4/3/07/077/33/008023,bufr4/3/07/077/32/007032
bufr4/3/07/077/34/013060,bufr4/3/07/077/33/008023
bufr4/3/07/077/35/004053,bufr4/3/07/077/34/013060
bufr4/3/07/077/36/008023,bufr4/3/07/077/35/004053
bufr4/3/07/077/37/102008,bufr4/3/07/077/36/008023
bufr4/3/07/077/38/008050,bufr4/3/07/077/37/102008
bufr4/3/07/077/39/008020,bufr4/3/07/077/38/008050
bufr4/3/07/078/1/307076,bufr4/3/07/077/39/008020
bufr4/3/07/078/2/307077,bufr4/3/07/078/1/307076
bufr4/3/07/079/1/301090,bufr4/3/07/078/2/307077
bufr4/3/07/079/2/302031,bufr4/3/07/079/1/301090
bufr4/3/07/079/3/302035,bufr4/3/07/079/2/302031
bufr4/3/07/079/4/302036,bufr4/3/07/079/3/302035
bufr4/3/07/079/5/101000,bufr4/3/07/079/4/302036
bufr4/3/07/079/6/031000,bufr4/3/07/079/5/101000
bufr4/3/07/079/7/302047,bufr4/3/07/079/6/031000
bufr4/3/07/079/8/008002,bufr4/3/07/079/7/302047
bufr4/3/07/079/9/101000,bufr4/3/07/079/8/008002
bufr4/3/07/079/10/031000,bufr4/3/07/079/9/101000
bufr4/3/07/079/11/302048,bufr4/3/07/079/10/031000
bufr4/3/07/079/12/302037,bufr4/3/07/079/11/302048
bufr4/3/07/079/13/102000,bufr4/3/07/079/12/302037
bufr4/3/07/079/14/031000,bufr4/3/07/079/13/102000
bufr4/3/07/079/15/022061,bufr4/3/07/079/14/031000
bufr4/3/07/079/16/020058,bufr4/3/07/079/15/022061
bufr4/3/07/079/17/101000,bufr4/3/07/079/16/020058
bufr4/3/07/079/18/031000,bufr4/3/07/079/17/101000
bufr4/3/07/079/19/302056,bufr4/3/07/079/18/031000
bufr4/3/07/079/20/101000,bufr4/3/07/079/19/302056
bufr4/3/07/079/21/031000,bufr4/3/07/079/20/101000
bufr4/3/07/079/22/302055,bufr4/3/07/079/21/031000
bufr4/3/07/079/23/302043,bufr4/3/07/079/22/302055
bufr4/3/07/079/24/302044,bufr4/3/07/079/23/302043
bufr4/3/07/079/25/101000,bufr4/3/07/079/24/302044
bufr4/3/07/079/26/031001,bufr4/3/07/079/25/101000
bufr4/3/07/079/27/302045,bufr4/3/07/079/26/031001
bufr4/3/07/079/28/101000,bufr4/3/07/079/27/302045
bufr4/3/07/079/29/031000,bufr4/3/07/079/28/101000
bufr4/3/07/079/30/302046,bufr4/3/07/079/29/031000
bufr4/3/07/080/1/301090,bufr4/3/07/079/30/302046
bufr4/3/07/080/2/302031,bufr4/3/07/080/1/301090
bufr4/3/07/080/3/302035,bufr4/3/07/080/2/302031
bufr4/3/07/080/4/302036,bufr4/3/07/080/3/302035
bufr4/3/07/080/5/302047,bufr4/3/07/080/4/302036
bufr4/3/07/080/6/008002,bufr4/3/07/080/5/302047
bufr4/3/07/080/7/302048,bufr4/3/07/080/6/008002
bufr4/3/07/080/8/302037,bufr4/3/07/080/7/302048
bufr4/3/07/080/9/302043,bufr4/3/07/080/8/302037
bufr4/3/07/080/10/302044,bufr4/3/07/080/9/302043
bufr4/3/07/080/11/101002,bufr4/3/07/080/10/302044
bufr4/3/07/080/12/302045,bufr4/3/07/080/11/101002
bufr4/3/07/080/13/302046,bufr4/3/07/080/12/302045
bufr4/3/07/081/1/301090,bufr4/3/07/080/13/302046
bufr4/3/07/081/2/302031,bufr4/3/07/081/1/301090
bufr4/3/07/081/3/302035,bufr4/3/07/081/2/302031
bufr4/3/07/081/4/302036,bufr4/3/07/081/3/302035
bufr4/3/07/081/5/302047,bufr4/3/07/081/4/302036
bufr4/3/07/081/6/008002,bufr4/3/07/081/5/302047
bufr4/3/07/081/7/302048,bufr4/3/07/081/6/008002
bufr4/3/07/081/8/302037,bufr4/3/07/081/7/302048
bufr4/3/07/081/9/012122,bufr4/3/07/081/8/302037
bufr4/3/07/081/10/013056,bufr4/3/07/081/9/012122
bufr4/3/07/081/11/013057,bufr4/3/07/081/10/013056
bufr4/3/07/081/12/020101,bufr4/3/07/081/11/013057
bufr4/3/07/081/13/020102,bufr4/3/07/081/12/020101
bufr4/3/07/081/14/020103,bufr4/3/07/081/13/020102
bufr4/3/07/081/15/020104,bufr4/3/07/081/14/020103
bufr4/3/07/081/16/020105,bufr4/3/07/081/15/020104
bufr4/3/07/081/17/020106,bufr4/3/07/081/16/020105
bufr4/3/07/081/18/020107,bufr4/3/07/081/17/020106
bufr4/3/07/081/19/020108,bufr4/3/07/081/18/020107
bufr4/3/07/081/20/302043,bufr4/3/07/081/19/020108
bufr4/3/07/081/21/302044,bufr4/3/07/081/20/302043
bufr4/3/07/081/22/101002,bufr4/3/07/081/21/302044
bufr4/3/07/081/23/302045,bufr4/3/07/081/22/101002
bufr4/3/07/081/24/302046,bufr4/3/07/081/23/302045
bufr4/3/07/082/1/301090,bufr4/3/07/081/24/302046
bufr4/3/07/082/2/302031,bufr4/3/07/082/1/301090
bufr4/3/07/082/3/302035,bufr4/3/07/082/2/302031
bufr4/3/07/082/4/302036,bufr4/3/07/082/3/302035
bufr4/3/07/082/5/302047,bufr4/3/07/082/4/302036
bufr4/3/07/082/6/008002,bufr4/3/07/082/5/302047
bufr4/3/07/082/7/302048,bufr4/3/07/082/6/008002
bufr4/3/07/082/8/302037,bufr4/3/07/082/7/302048
bufr4/3/07/082/9/012121,bufr4/3/07/082/8/302037
bufr4/3/07/082/10/012122,bufr4/3/07/082/9/012121
bufr4/3/07/082/11/302043,bufr4/3/07/082/10/012122
bufr4/3/07/082/12/302044,bufr4/3/07/082/11/302043
bufr4/3/07/082/13/101002,bufr4/3/07/082/12/302044
bufr4/3/07/082/14/302045,bufr4/3/07/082/13/101002
bufr4/3/07/082/15/302046,bufr4/3/07/082/14/302045
bufr4/3/07/083/1/301090,bufr4/3/07/082/15/302046
bufr4/3/07/083/2/302031,bufr4/3/07/083/1/301090
bufr4/3/07/083/3/302035,bufr4/3/07/083/2/302031
bufr4/3/07/083/4/302036,bufr4/3/07/083/3/302035
bufr4/3/07/083/5/302047,bufr4/3/07/083/4/302036
bufr4/3/07/083/6/008002,bufr4/3/07/083/5/302047
bufr4/3/07/083/7/302048,bufr4/3/07/083/6/008002
bufr4/3/07/083/8/302037,bufr4/3/07/083/7/302048
bufr4/3/07/083/9/012122,bufr4/3/07/083/8/302037
bufr4/3/07/083/10/302043,bufr4/3/07/083/9/012122
bufr4/3/07/083/11/302044,bufr4/3/07/083/10/302043
bufr4/3/07/083/12/101002,bufr4/3/07/083/11/302044
bufr4/3/07/083/13/302045,bufr4/3/07/083/12/101002
bufr4/3/07/083/14/302046,bufr4/3/07/083/13/302045
bufr4/3/07/084/1/301090,bufr4/3/07/083/14/302046
bufr4/3/07/084/2/302031,bufr4/3/07/084/1/301090
bufr4/3/07/084/3/302035,bufr4/3/07/084/2/302031
bufr4/3/07/084/4/302036,bufr4/3/07/084/3/302035
bufr4/3/07/084/5/302047,bufr4/3/07/084/4/302036
bufr4/3/07/084/6/008002,bufr4/3/07/084/5/302047
bufr4/3/07/084/7/302048,bufr4/3/07/084/6/008002
bufr4/3/07/084/8/302037,bufr4/3/07/084/7/302048
bufr4/3/07/084/9/020055,bufr4/3/07/084/8/302037
bufr4/3/07/084/10/101000,bufr4/3/07/084/9/020055
bufr4/3/07/084/11/031001,bufr4/3/07/084/10/101000
bufr4/3/07/084/12/205001,bufr4/3/07/084/11/031001
bufr4/3/07/084/13/302043,bufr4/3/07/084/12/205001
bufr4/3/07/084/14/302044,bufr4/3/07/084/13/302043
bufr4/3/07/084/15/101002,bufr4/3/07/084/14/302044
bufr4/3/07/084/16/302045,bufr4/3/07/084/15/101002
bufr4/3/07/084/17/302046,bufr4/3/07/084/16/302045
bufr4/3/07/086/1/301090,bufr4/3/07/084/17/302046
bufr4/3/07/086/2/302031,bufr4/3/07/086/1/301090
bufr4/3/07/086/3/302035,bufr4/3/07/086/2/302031
bufr4/3/07/086/4/302036,bufr4/3/07/086/3/302035
bufr4/3/07/086/5/008002,bufr4/3/07/086/4/302036
bufr4/3/07/086/6/302037,bufr4/3/07/086/5/008002
bufr4/3/07/086/7/302066,bufr4/3/07/086/6/302037
bufr4/3/07/086/8/302043,bufr4/3/07/086/7/302066
bufr4/3/07/086/9/302044,bufr4/3/07/086/8/302043
bufr4/3/07/086/10/101002,bufr4/3/07/086/9/302044
bufr4/3/07/086/11/302045,bufr4/3/07/086/10/101002
bufr4/3/07/087/1/301001,bufr4/3/07/086/11/302045
bufr4/3/07/087/2/002001,bufr4/3/07/087/1/301001
bufr4/3/07/087/3/301011,bufr4/3/07/087/2/002001
bufr4/3/07/087/4/301012,bufr4/3/07/087/3/301011
bufr4/3/07/087/5/301023,bufr4/3/07/087/4/301012
bufr4/3/07/087/6/007030,bufr4/3/07/087/5/301023
bufr4/3/07/087/7/007031,bufr4/3/07/087/6/007030
bufr4/3/07/087/8/302001,bufr4/3/07/087/7/007031
bufr4/3/07/087/9/010062,bufr4/3/07/087/8/302001
bufr4/3/07/087/10/007004,bufr4/3/07/087/9/010062
bufr4/3/07/087/11/010009,bufr4/3/07/087/10/007004
bufr4/3/07/087/12/007032,bufr4/3/07/087/11/010009
bufr4/3/07/087/13/012101,bufr4/3/07/087/12/007032
bufr4/3/07/087/14/012103,bufr4/3/07/087/13/012101
bufr4/3/07/087/15/013003,bufr4/3/07/087/14/012103
bufr4/3/07/087/16/007032,bufr4/3/07/087/15/013003
bufr4/3/07/087/17/020001,bufr4/3/07/087/16/007032
bufr4/3/07/087/18/302004,bufr4/3/07/087/17/020001
bufr4/3/07/087/19/101000,bufr4/3/07/087/18/302004
bufr4/3/07/087/20/031001,bufr4/3/07/087/19/101000
bufr4/3/07/087/21/302005,bufr4/3/07/087/20/031001
bufr4/3/07/088/1/020003,bufr4/3/07/087/21/302005
bufr4/3/07/088/2/004024,bufr4/3/07/088/1/020003
bufr4/3/07/088/3/020004,bufr4/3/07/088/2/004024
bufr4/3/07/088/4/020005,bufr4/3/07/088/3/020004
bufr4/3/07/088/5/004024,bufr4/3/07/088/4/020005
bufr4/3/07/088/6/002004,bufr4/3/07/088/5/004024
bufr4/3/07/088/7/013033,bufr4/3/07/088/6/002004
bufr4/3/07/088/8/102002,bufr4/3/07/088/7/013033
bufr4/3/07/088/9/004024,bufr4/3/07/088/8/102002
bufr4/3/07/088/10/014031,bufr4/3/07/088/9/004024
bufr4/3/07/088/11/102002,bufr4/3/07/088/10/014031
bufr4/3/07/088/12/004024,bufr4/3/07/088/11/102002
bufr4/3/07/088/13/013011,bufr4/3/07/088/12/004024
bufr4/3/07/088/14/007032,bufr4/3/07/088/13/013011
bufr4/3/07/088/15/004024,bufr4/3/07/088/14/007032
bufr4/3/07/088/16/012111,bufr4/3/07/088/15/004024
bufr4/3/07/088/17/004024,bufr4/3/07/088/16/012111
bufr4/3/07/088/18/012112,bufr4/3/07/088/17/004024
bufr4/3/07/088/19/007032,bufr4/3/07/088/18/012112
bufr4/3/07/088/20/002002,bufr4/3/07/088/19/007032
bufr4/3/07/088/21/008021,bufr4/3/07/088/20/002002
bufr4/3/07/088/22/004025,bufr4/3/07/088/21/008021
bufr4/3/07/088/23/011001,bufr4/3/07/088/22/004025
bufr4/3/07/088/24/011002,bufr4/3/07/088/23/011001
bufr4/3/07/088/25/008021,bufr4/3/07/088/24/011002
bufr4/3/07/089/1/307087,bufr4/3/07/088/25/008021
bufr4/3/07/089/2/307088,bufr4/3/07/089/1/307087
bufr4/3/07/090/1/301092,bufr4/3/07/089/2/307088
bufr4/3/07/090/2/302031,bufr4/3/07/090/1/301092
bufr4/3/07/090/3/302035,bufr4/3/07/090/2/302031
bufr4/3/07/090/4/302036,bufr4/3/07/090/3/302035
bufr4/3/07/090/5/302047,bufr4/3/07/090/4/302036
bufr4/3/07/090/6/008002,bufr4/3/07/090/5/302047
bufr4/3/07/090/7/302048,bufr4/3/07/090/6/008002
bufr4/3/07/090/8/302037,bufr4/3/07/090/7/302048
bufr4/3/07/090/9/302043,bufr4/3/07/090/8/302037
bufr4/3/07/090/10/302044,bufr4/3/07/090/9/302043
bufr4/3/07/090/11/101002,bufr4/3/07/090/10/302044
bufr4/3/07/090/12/302045,bufr4/3/07/090/11/101002
bufr4/3/07/090/13/302046,bufr4/3/07/090/12/302045
bufr4/3/07/091/1/301089,bufr4/3/07/090/13/302046
bufr4/3/07/091/2/301090,bufr4/3/07/091/1/301089
bufr4/3/07/091/3/008010,bufr4/3/07/091/2/301090
bufr4/3/07/091/4/301091,bufr4/3/07/091/3/008010
bufr4/3/07/091/5/302001,bufr4/3/07/091/4/301091
bufr4/3/07/091/6/007004,bufr4/3/07/091/5/302001
bufr4/3/07/091/7/010009,bufr4/3/07/091/6/007004
bufr4/3/07/091/8/302072,bufr4/3/07/091/7/010009
bufr4/3/07/091/9/103000,bufr4/3/07/091/8/302072
bufr4/3/07/091/10/031000,bufr4/3/07/091/9/103000
bufr4/3/07/091/11/101005,bufr4/3/07/091/10/031000
bufr4/3/07/091/12/307063,bufr4/3/07/091/11/101005
bufr4/3/07/091/13/007061,bufr4/3/07/091/12/307063
bufr4/3/07/091/14/101000,bufr4/3/07/091/13/007061
bufr4/3/07/091/15/031000,bufr4/3/07/091/14/101000
bufr4/3/07/091/16/302069,bufr4/3/07/091/15/031000
bufr4/3/07/091/17/007032,bufr4/3/07/091/16/302069
bufr4/3/07/091/18/007033,bufr4/3/07/091/17/007032
bufr4/3/07/091/19/105000,bufr4/3/07/091/18/007033
bufr4/3/07/091/20/031000,bufr4/3/07/091/19/105000
bufr4/3/07/091/21/020031,bufr4/3/07/091/20/031000
bufr4/3/07/091/22/020032,bufr4/3/07/091/21/020031
bufr4/3/07/091/23/002038,bufr4/3/07/091/22/020032
bufr4/3/07/091/24/022043,bufr4/3/07/091/23/002038
bufr4/3/07/091/25/302021,bufr4/3/07/091/24/022043
bufr4/3/07/091/26/101000,bufr4/3/07/091/25/302021
bufr4/3/07/091/27/031000,bufr4/3/07/091/26/101000
bufr4/3/07/091/28/302078,bufr4/3/07/091/27/031000
bufr4/3/07/091/29/101000,bufr4/3/07/091/28/302078
bufr4/3/07/091/31/302073,bufr4/3/07/091/29/101000
bufr4/3/07/091/32/101000,bufr4/3/07/091/30/031000
bufr4/3/07/091/37/302175,bufr4/3/07/091/31/302073
bufr4/3/07/091/38/102000,bufr4/3/07/091/32/101000
bufr4/3/07/091/30/031000,bufr4/3/07/091/33/031000
bufr4/3/07/091/34/302074,bufr4/3/07/091/34/302074
bufr4/3/07/091/35/101000,bufr4/3/07/091/35/101000
bufr4/3/07/091/33/031000,bufr4/3/07/091/36/031000
bufr4/3/07/091/59/031000,bufr4/3/07/091/37/302175
bufr4/3/07/091/58/102000,bufr4/3/07/091/38/102000
bufr4/3/07/091/40/004025,bufr4/3/07/091/39/031000
bufr4/3/07/091/41/302076,bufr4/3/07/091/40/004025
bufr4/3/07/091/42/302071,bufr4/3/07/091/41/302076
bufr4/3/07/091/43/302077,bufr4/3/07/091/42/302071
bufr4/3/07/091/44/007033,bufr4/3/07/091/43/302077
bufr4/3/07/091/45/101000,bufr4/3/07/091/44/007033
bufr4/3/07/091/36/031000,bufr4/3/07/091/45/101000
bufr4/3/07/091/47/302079,bufr4/3/07/091/46/031000
bufr4/3/07/091/48/007032,bufr4/3/07/091/47/302079
bufr4/3/07/091/49/101000,bufr4/3/07/091/48/007032
bufr4/3/07/091/39/031000,bufr4/3/07/091/49/101000
bufr4/3/07/091/51/302080,bufr4/3/07/091/50/031000
bufr4/3/07/091/52/101000,bufr4/3/07/091/51/302080
bufr4/3/07/091/46/031000,bufr4/3/07/091/52/101000
bufr4/3/07/091/54/302081,bufr4/3/07/091/53/031000
bufr4/3/07/091/55/101000,bufr4/3/07/091/54/302081
bufr4/3/07/091/50/031000,bufr4/3/07/091/55/101000
